# JD    flux    err_flux    mag   err_mag
2464161.761015566 16.98 6.629686550573192 24.325155785230166 0.4239158253330596
2464167.588804437 16.32 9.16207171017582 24.368199613955394 0.6095338827406935
2464177.708610766 17.12 10.416612858031922 24.31624059914716 0.6606129504038734
2464190.6820375 16.98 9.421673928204132 24.325155785230166 0.602441254021023
2464203.6746116886 17.38 12.503182832925095 24.29987556971838 0.7810793024405691
2464230.630384473 17.06 7.068719039199524 24.320052432921237 0.4498689438524047
2464230.6321645146 17.38 6.539977468259215 24.29987556971838 0.40855525406164794
2464234.522729902 16.52 7.882246954612239 24.35497489253909 0.5180412163115627
2464241.505639616 16.9 8.234211602877393 24.330283238465814 0.5290048316499086
2464431.8842320163 16.74 9.486825560024823 24.340611365856894 0.615304060856856
